"","mean.vote","min.vote","max.vote","med.vote","min.aid_dum","max.aid_dum","mean.total_mean","min.total_mean","max.total_mean","med.total_mean","mean.total_uni","min.total_uni","max.total_uni","med.total_uni","mean.total_loan","min.total_loan","max.total_loan","med.total_loan","mean.total_ent","min.total_ent","max.total_ent","med.total_ent","mean.total","min.total","max.total","med.total","mean.ed","min.ed","max.ed","med.ed","mean.pa","min.pa","max.pa","med.pa","mean.trust","min.trust","max.trust","med.trust","mean.say","min.say","max.say","med.say","mean.income","min.income","max.income","med.income"
"21",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"22",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"23",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"24",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"25",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"26",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"27",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"28",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"29",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"30",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"31",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"32",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"33",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"34",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"35",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"36",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"37",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"38",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"39",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"40",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"41",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"42",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"43",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"44",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"45",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"46",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"47",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"48",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"49",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"50",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"51",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"52",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"53",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"54",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"55",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"56",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"57",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"58",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"59",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"60",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"61",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"62",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"63",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"64",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"65",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"66",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"67",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"68",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"69",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"70",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"71",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"72",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"73",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"74",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"75",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"76",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"77",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"78",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"79",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"80",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"81",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"82",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
"83",3.65652173913043,1,4,4,0,1,1.64130434782609,0,9,1,0.458695652173913,0,3,0,0.276086956521739,0,2,0,0.758695652173913,0,5,0,3.75869565217391,0,13,3,2.52826086956522,1,4,3,1.48478260869565,1,4,1,1.58913043478261,1,2,2,1.62391304347826,1,4,2,3.28260869565217,1,7,3
